po_1,po_2,export_country,import_country,prod_cat,mode,ori_port,dest_port,size,carrier,vessel,container_no,etd,eta,atd,ata,date,year,month,day,wday,month_sn,day_sn,request_date,confirm_date,pickup_date,empty_arrival_date,arrival_time,loading_date,gatein_date
4513443600,4513493819,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,ONEU0299259,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-03 00:00:00,1900-01-01 14:37:00,2019-07-03 00:00:00,2019-07-06 00:00:00
4513443602,4513443337,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,KKFU7952958,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-03 00:00:00,1900-01-01 21:37:00,2019-07-04 00:00:00,2019-07-06 00:00:00
4513443604,4513443820,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,ONEU0195700,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-03 00:00:00,1900-01-01 21:57:00,2019-07-04 00:00:00,2019-07-06 00:00:00
4513443606,4513443338,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,FDCU0612053,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-04 00:00:00,1900-01-01 03:46:00,2019-07-04 00:00:00,2019-07-06 00:00:00
4513443608,4513444125,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,ONEU0243590,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-06-03 00:00:00,2019,,3,0,201906,184,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-06-03 00:00:00,2019-06-04 00:00:00,1900-01-01 11:51:00,2019-07-04 00:00:00,2019-07-06 00:00:00
4513444223,4513444175,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,TCLU6943908,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-05 00:00:00,1900-01-01 06:17:00,2019-07-05 00:00:00,2019-07-06 00:00:00
4513444666,4513429335,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,DRYU9721335,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-07 00:00:00,2019-07-14 00:00:00,2019-07-03 00:00:00,2019,2.0,3,2,201907,214,2019-06-28 00:00:00,2019-06-28 00:00:00,2019-07-03 00:00:00,2019-07-04 00:00:00,1900-01-01 06:20:00,2019-07-04 00:00:00,2019-07-06 00:00:00
4513454154,4513454304,PH,TH,Fabric Care,AIR,NAIA,CPT BANGKOK,Pallets (for AF),PANALPINA,5J,,2019-07-05 00:00:00,2019-07-05 00:00:00,2019-07-05 00:00:00,2019-07-05 00:00:00,2019-07-02 00:00:00,2019,1.0,2,1,201907,213,2019-07-01 00:00:00,2019-07-02 00:00:00,,2019-07-04 00:00:00,1900-01-01 06:00:00,2019-07-04 00:00:00,
4513455988,4513455989,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,SEGU1918108,2019-07-06 00:00:00,2019-07-09 00:00:00,2019-07-06 00:00:00,2019-07-09 00:00:00,2019-07-02 00:00:00,2019,1.0,2,1,201907,213,2019-07-02 00:00:00,2019-07-01 00:00:00,2019-07-02 00:00:00,2019-07-03 00:00:00,1900-01-01 12:57:00,2019-06-04 00:00:00,2019-07-05 00:00:00
4513456034,4513456035,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TCLU6940356,2019-07-06 00:00:00,2019-07-09 00:00:00,2019-07-06 00:00:00,2019-07-09 00:00:00,2019-07-02 00:00:00,2019,1.0,2,1,201907,213,2019-07-02 00:00:00,2019-07-01 00:00:00,2019-07-02 00:00:00,2019-07-03 00:00:00,1900-01-01 15:36:00,2019-06-04 00:00:00,2019-07-05 00:00:00
4513463587,4513463297,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,20',ONE,ACX DIAMOND,TCLU6902593,2019-07-14 00:00:00,2019-07-21 00:00:00,2019-07-14 00:00:00,2019-07-21 00:00:00,2019-07-11 00:00:00,2019,3.0,11,3,201907,222,2019-07-04 00:00:00,2019-07-04 00:00:00,2019-07-11 00:00:00,2019-07-12 00:00:00,1900-01-01 01:23:00,2019-07-12 00:00:00,2019-07-13 00:00:00
4513332787,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5574055,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-20 00:00:00,2019-07-23 00:00:00,1900-01-01 04:25:00,2019-07-23 00:00:00,2019-07-26 00:00:00
4513332795,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5719816,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-20 00:00:00,2019-07-23 00:00:00,1900-01-01 06:20:00,2019-07-23 00:00:00,2019-07-26 00:00:00
4513332800,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5556730,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-20 00:00:00,2019-07-23 00:00:00,1900-01-01 08:40:00,2019-07-23 00:00:00,2019-07-26 00:00:00
4513332803,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,FBLU0026158,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-20 00:00:00,2019-07-23 00:00:00,1900-01-01 10:51:00,2019-07-23 00:00:00,2019-07-26 00:00:00
4513334381,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5719499,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-20 00:00:00,2019-07-23 00:00:00,1900-01-01 13:44:00,2019-07-23 00:00:00,2019-07-26 00:00:00
4513334409,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5538931,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,1900-01-01 03:53:00,2019-07-25 00:00:00,2019-07-30 00:00:00
4513334528,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5589857,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,1900-01-01 03:51:00,2019-07-25 00:00:00,2019-07-26 00:00:00
4513335068,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',WAN HAI,OKEE ALBA,WHSU5368080,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-08-04 00:00:00,2019-08-29 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-24 00:00:00,2019-07-25 00:00:00,1900-01-01 15:35:00,2019-07-25 00:00:00,2019-07-26 00:00:00
4513335222,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,20',WAN HAI,OKEE ALBA,WHSU2731280,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-24 00:00:00,2019-07-24 00:00:00,1900-01-01 15:19:00,2019-07-24 00:00:00,2019-07-26 00:00:00
4513334860,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,20',WAN HAI,OKEE ALBA,WHSU2694709,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-28 00:00:00,2019-08-16 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-08 00:00:00,2019-07-08 00:00:00,2019-07-24 00:00:00,2019-07-24 00:00:00,1900-01-01 15:19:00,2019-07-25 00:00:00,2019-07-26 00:00:00
4513476799,4513476800,PH,SG,Home Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,TCLU1971328,2019-07-24 00:00:00,2019-07-29 00:00:00,2019-07-24 00:00:00,2019-07-30 00:00:00,2019-07-19 00:00:00,2019,4.0,19,4,201907,230,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,1900-01-01 08:29:00,2019-07-20 00:00:00,2019-07-21 00:00:00
4513477408,4513477632,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,ACX CRYSTAL,FDCU0393021,2019-07-24 00:00:00,2019-08-03 00:00:00,2019-07-24 00:00:00,2019-08-03 00:00:00,2019-07-18 00:00:00,2019,3.0,18,3,201907,229,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-18 00:00:00,2019-07-19 00:00:00,1900-01-01 11:20:00,2019-07-19 00:00:00,2019-07-22 00:00:00
4513478029,4513478219,PH,SG,Baby Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TLLU4024223,2019-07-24 00:00:00,2019-07-29 00:00:00,2019-07-24 00:00:00,2019-07-30 00:00:00,2019-07-18 00:00:00,2019,3.0,18,3,201907,229,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-18 00:00:00,2019-07-19 00:00:00,1900-01-01 12:10:00,2019-07-20 00:00:00,2019-07-22 00:00:00
4513478031,4513449731,PH,SG,Baby Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TGBU5122809,2019-07-24 00:00:00,2019-07-29 00:00:00,2019-07-24 00:00:00,2019-07-30 00:00:00,2019-07-18 00:00:00,2019,3.0,18,3,201907,229,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-18 00:00:00,2019-07-19 00:00:00,1900-01-01 12:07:00,2019-07-20 00:00:00,2019-07-22 00:00:00
4513492977,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,TLLU5586333,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-10 00:00:00,2019,2.0,10,2,201907,221,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-10 00:00:00,2019-07-11 00:00:00,1900-01-01 06:42:00,2019-07-11 00:00:00,2019-07-17 00:00:00
4513492978,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,NYKU0729563,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-10 00:00:00,2019,2.0,10,2,201907,221,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-10 00:00:00,2019-07-11 00:00:00,1900-01-01 09:47:00,2019-07-11 00:00:00,2019-07-17 00:00:00
4513492979,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,FDCU0434732,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-10 00:00:00,2019,2.0,10,2,201907,221,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-10 00:00:00,2019-07-11 00:00:00,1900-01-01 14:12:00,2019-07-11 00:00:00,2019-07-17 00:00:00
4513492980,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,ONEU0257720,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-11 00:00:00,2019,3.0,11,3,201907,222,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-11 00:00:00,2019-07-11 00:00:00,1900-01-01 15:28:00,2019-07-11 00:00:00,2019-07-17 00:00:00
4513492981,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,KKFU8009384,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-11 00:00:00,2019,3.0,11,3,201907,222,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-11 00:00:00,2019-07-12 00:00:00,1900-01-01 01:00:00,2019-07-12 00:00:00,2019-07-17 00:00:00
4513492982,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,ONEU0049861,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-11 00:00:00,2019,3.0,11,3,201907,222,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-11 00:00:00,2019-07-12 00:00:00,1900-01-01 14:05:00,2019-07-12 00:00:00,2019-07-18 00:00:00
4513492983,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,FDCU0349456,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-11 00:00:00,2019,3.0,11,3,201907,222,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-11 00:00:00,2019-07-12 00:00:00,1900-01-01 16:10:00,2019-07-12 00:00:00,2019-07-17 00:00:00
4513492984,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,ONEU0303472,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-20 00:00:00,2019-07-25 00:00:00,2019-07-12 00:00:00,2019,4.0,12,4,201907,223,2019-07-09 00:00:00,2019-07-09 00:00:00,2019-07-12 00:00:00,2019-07-12 00:00:00,1900-01-01 20:30:00,2019-07-13 00:00:00,2019-07-17 00:00:00
4513488500,4513488006,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,CAIU9937920,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-18 00:00:00,2019,3.0,18,3,201907,229,2019-07-12 00:00:00,2019-07-15 00:00:00,2019-07-18 00:00:00,2019-07-18 00:00:00,1900-01-01 14:25:00,2019-07-19 00:00:00,2019-07-20 00:00:00
4513488503,4513488007,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,ONEU0051025,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-18 00:00:00,2019,3.0,18,3,201907,229,2019-07-12 00:00:00,2019-07-15 00:00:00,2019-07-18 00:00:00,2019-07-19 00:00:00,1900-01-01 02:55:00,2019-07-20 00:00:00,2019-07-20 00:00:00
4513488508,4513488509,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,TRHU3697897,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-17 00:00:00,2019,2.0,17,2,201907,228,2019-07-12 00:00:00,2019-07-15 00:00:00,2019-07-17 00:00:00,2019-07-18 00:00:00,1900-01-01 05:12:00,2019-07-20 00:00:00,2019-07-20 00:00:00
4513488527,4513488856,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,FDCU0467700,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-22 00:00:00,2019-07-28 00:00:00,2019-07-17 00:00:00,2019,2.0,17,2,201907,228,2019-07-12 00:00:00,2019-07-15 00:00:00,2019-07-17 00:00:00,2019-07-18 00:00:00,1900-01-01 10:53:00,2019-07-19 00:00:00,2019-07-20 00:00:00
4513495095,4513495096,PH,SG,Feminine Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,TCLU6962777,2019-07-24 00:00:00,2019-07-29 00:00:00,2019-07-24 00:00:00,2019-07-30 00:00:00,2019-07-19 00:00:00,2019,4.0,19,4,201907,230,2019-07-16 00:00:00,2019-07-16 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,1900-01-01 08:29:00,2019-07-20 00:00:00,2019-07-21 00:00:00
4513495060,4513493524,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,ACX CRYSTAL,TCNU4001130,2019-07-24 00:00:00,2019-08-03 00:00:00,2019-07-24 00:00:00,2019-08-03 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-16 00:00:00,2019-07-16 00:00:00,2019-07-20 00:00:00,2019-07-22 00:00:00,1900-01-01 06:30:00,2019-07-22 00:00:00,2019-07-22 00:00:00
4513506221,4513506222,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TEMU5305819,2019-08-04 00:00:00,2019-08-09 00:00:00,2019-08-04 00:00:00,2019-08-09 00:00:00,2019-07-25 00:00:00,2019,3.0,25,3,201907,236,2019-07-18 00:00:00,2019-07-19 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,1900-01-01 03:32:00,2019-07-26 00:00:00,2019-07-30 00:00:00
4513505831,4513505833,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TRHU3591159,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-18 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,2019-07-24 00:00:00,1900-01-01 02:54:00,2019-07-24 00:00:00,2019-07-26 00:00:00
4513505652,4513505653,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TRHU3723105,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-18 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,2019-07-24 00:00:00,1900-01-01 10:15:00,2019-07-24 00:00:00,2019-07-26 00:00:00
4513505287,4513505288,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TEMU0178425,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-18 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,2019-07-24 00:00:00,1900-01-01 16:13:00,2019-07-24 00:00:00,2019-07-26 00:00:00
4513505289,4513505290,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TRHU3026420,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,2019-07-20 00:00:00,2019,5.0,20,5,201907,231,2019-07-18 00:00:00,2019-07-19 00:00:00,2019-07-20 00:00:00,2019-07-24 00:00:00,1900-01-01 18:25:00,2019-07-24 00:00:00,2019-07-26 00:00:00
4513509024,4513494286,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,ACX DIAMOND,TLLU5569974,2019-07-29 00:00:00,2019-08-04 00:00:00,2019-07-29 00:00:00,2019-08-04 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-07-24 00:00:00,2019-07-26 00:00:00,1900-01-01 04:35:00,2019-07-27 00:00:00,2019-07-27 00:00:00
4513509026,4513506027,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,ACX DIAMOND,FDCU0568475,2019-07-29 00:00:00,2019-08-04 00:00:00,2019-07-29 00:00:00,2019-08-04 00:00:00,2019-07-24 00:00:00,2019,2.0,24,2,201907,235,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-07-24 00:00:00,2019-07-26 00:00:00,1900-01-01 06:46:00,2019-07-27 00:00:00,2019-07-27 00:00:00
4513509029,4513508696,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,FDCU0606127,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-07-25 00:00:00,2019,3.0,25,3,201907,236,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,1900-01-01 11:43:00,2019-07-27 00:00:00,2019-07-30 00:00:00
4513509031,4513508194,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TCLU7986120,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-07-25 00:00:00,2019,3.0,25,3,201907,236,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,1900-01-01 21:25:00,2019-08-02 00:00:00,2019-08-02 00:00:00
4513509033,4513508195,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,ONEU0103258,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-07-25 00:00:00,2019,3.0,25,3,201907,236,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-07-25 00:00:00,2019-07-26 00:00:00,1900-01-01 21:57:00,2019-08-02 00:00:00,2019-08-01 00:00:00
4513508941,4513508942,PH,AU,Feminine Care,SEA,MICP,SYDNEY,20',MAERSK,QINGDAO TOWER,TLLU2422146,2019-08-06 00:00:00,2019-09-02 00:00:00,2019-08-06 00:00:00,2019-09-03 00:00:00,2019-08-01 00:00:00,2019,3.0,1,3,201908,243,2019-07-19 00:00:00,2019-07-22 00:00:00,2019-08-01 00:00:00,2019-08-01 00:00:00,1900-01-01 15:49:00,2019-08-01 00:00:00,2019-08-03 00:00:00
4513488803,4513449782,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TLLU2634004,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-01 00:00:00,2019,3.0,1,3,201908,243,2019-07-19 00:00:00,2019-07-19 00:00:00,2019-08-01 00:00:00,2019-08-02 00:00:00,1900-01-01 03:00:00,2019-08-02 00:00:00,2019-08-03 00:00:00
4513517506,4513517685,PH,ID,Feminine Care,SEA,MICP,CIKARANG,20',ONE,NYK JOANNA,KKTU8108268,2019-07-31 00:00:00,2019-08-10 00:00:00,2019-07-31 00:00:00,2019-08-10 00:00:00,2019-07-27 00:00:00,2019,5.0,27,5,201907,238,2019-07-23 00:00:00,2019-07-24 00:00:00,2019-07-27 00:00:00,2019-07-29 00:00:00,1900-01-01 03:40:00,2019-07-29 00:00:00,2019-07-29 00:00:00
108896701,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,DRYU6064704,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-29 00:00:00,1900-01-01 09:20:00,2019-07-29 00:00:00,2019-08-03 00:00:00
108884834,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,FDCU0426980,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-29 00:00:00,1900-01-01 11:45:00,2019-07-29 00:00:00,2019-08-04 00:00:00
108866794,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,NYKU4958850,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-29 00:00:00,1900-01-01 16:55:00,2019-07-29 00:00:00,2019-08-04 00:00:00
108873074,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,NYKU0758920,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-29 00:00:00,1900-01-01 22:15:00,2019-07-29 00:00:00,2019-08-04 00:00:00
108871878,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,TLLU5645101,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,1900-01-01 03:55:00,2019-07-30 00:00:00,2019-08-03 00:00:00
107968350,,PH,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,TCNU3948330,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,1900-01-01 07:50:00,2019-07-30 00:00:00,2019-08-04 00:00:00
108886437,,PP,KR,Baby Care,SEA,MICP,PUSAN,40',ONE,MOL SUCCESS,TCLU7864775,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-08-10 00:00:00,2019-08-14 00:00:00,2019-07-28 00:00:00,2019,6.0,28,6,201907,239,2019-07-24 00:00:00,2019-07-24 00:00:00,2019-07-28 00:00:00,2019-07-30 00:00:00,1900-01-01 12:50:00,2019-07-30 00:00:00,2019-08-04 00:00:00
